time,lights,T2,RH_out
0.7132867132867133,0.42857142857142855,0.2818181818181815,0.8888888888888888
0.7202797202797203,0.42857142857142855,0.2818181818181815,0.8888888888888888
0.7272727272727273,0.42857142857142855,0.2818181818181815,0.8888888888888888
0.7342657342657343,0.5714285714285714,0.2818181818181815,0.8888888888888888
0.7412587412587412,0.5714285714285714,0.2818181818181815,0.8888888888888888
0.7482517482517482,0.5714285714285714,0.2818181818181815,0.8888888888888888
0.7552447552447552,0.7142857142857143,0.2818181818181815,0.8888888888888888
0.7622377622377622,0.7142857142857143,0.2818181818181815,0.8865740740277779
0.7692307692307693,0.5714285714285714,0.2818181818181815,0.8842592593055556
0.7762237762237763,0.5714285714285714,0.28454545454545443,0.8819444444444444
0.7832167832167832,1.0,0.2960606063636362,0.8796296295833332
0.7902097902097902,0.8571428571428571,0.30242424272727253,0.877314814861111
0.7972027972027972,0.7142857142857143,0.31515151545454523,0.875
0.8041958041958042,0.5714285714285714,0.32999999999999985,0.8680555555555556
0.8111888111888111,0.14285714285714285,0.3415151518181816,0.8611111111111112
0.8181818181818182,0.14285714285714285,0.35757575727272717,0.8541666666666667
0.8251748251748252,0.14285714285714285,0.3696969699999999,0.8472222222222221
0.8321678321678322,0.42857142857142855,0.3727272727272726,0.8402777777777777
0.8391608391608392,0.42857142857142855,0.3727272727272726,0.8333333333333333
0.8461538461538461,0.5714285714285714,0.3727272727272726,0.8310185184722223
0.8531468531468531,0.2857142857142857,0.3727272727272726,0.82870370375
0.8601398601398601,0.5714285714285714,0.3781818181818182,0.8263888888888888
0.8671328671328671,0.5714285714285714,0.38090909090909064,0.8240740740277779
0.8741258741258742,0.5714285714285714,0.386969697272727,0.8217592593055556
0.8811188811188811,0.42857142857142855,0.39333333363636336,0.8194444444444444
0.8881118881118881,0.2857142857142857,0.3999999999999999,0.8217592593055556
0.8951048951048951,0.42857142857142855,0.4030303027272728,0.8240740740277779
0.9020979020979021,0.2857142857142857,0.41515151545454554,0.8263888888888888
0.9090909090909091,0.2857142857142857,0.418181818181818,0.82870370375
0.916083916083916,0.2857142857142857,0.418181818181818,0.8310185184722223
0.9230769230769231,0.2857142857142857,0.42636363636363606,0.8333333333333333
0.9300699300699301,0.2857142857142857,0.42636363636363606,0.8310185184722223
0.9370629370629371,0.2857142857142857,0.4354545454545453,0.82870370375
0.9440559440559441,0.42857142857142855,0.44212121181818187,0.8263888888888888
0.951048951048951,0.2857142857142857,0.4454545454545453,0.8240740740277779
0.958041958041958,0.2857142857142857,0.4454545454545453,0.8217592593055556
0.965034965034965,0.2857142857142857,0.4454545454545453,0.8194444444444444
0.972027972027972,0.2857142857142857,0.4454545454545453,0.8310185184722223
0.9790209790209791,0.14285714285714285,0.4454545454545453,0.8425925926388889
0.986013986013986,0.2857142857142857,0.438787879090909,0.8541666666666667
0.993006993006993,0.2857142857142857,0.4354545454545453,0.8657407406944444
1.0,0.2857142857142857,0.42636363636363606,0.877314814861111
0.0,0.14285714285714285,0.42636363636363606,0.8888888888888888
0.006993006993006993,0.2857142857142857,0.418181818181818,0.8888888888888888
0.013986013986013986,0.2857142857142857,0.4121212118181816,0.8888888888888888
0.02097902097902098,0.2857142857142857,0.40909090909090917,0.8888888888888888
0.027972027972027972,0.14285714285714285,0.40909090909090917,0.8888888888888888
0.03496503496503497,0.2857142857142857,0.3999999999999999,0.8888888888888888
0.04195804195804196,0.2857142857142857,0.3999999999999999,0.8888888888888888
0.04895104895104895,0.2857142857142857,0.3899999999999999,0.8888888888888888
0.055944055944055944,0.14285714285714285,0.3899999999999999,0.8888888888888888
0.06293706293706294,0.0,0.38090909090909064,0.8888888888888888
0.06993006993006994,0.0,0.37545454545454526,0.8888888888888888
0.07692307692307693,0.0,0.3727272727272726,0.8888888888888888
0.08391608391608392,0.0,0.3727272727272726,0.8888888888888888
0.09090909090909091,0.0,0.36363636363636354,0.8888888888888888
0.0979020979020979,0.0,0.36363636363636354,0.8888888888888888
0.1048951048951049,0.0,0.3545454545454545,0.8888888888888888
0.11188811188811189,0.0,0.3545454545454545,0.8888888888888888
0.11888111888111888,0.0,0.3545454545454545,0.8888888888888888
0.1258741258741259,0.0,0.3445454545454545,0.8888888888888888
0.13286713286713286,0.0,0.3384848481818181,0.89120370375
0.13986013986013987,0.0,0.3354545454545452,0.8935185184722223
0.14685314685314685,0.0,0.3354545454545452,0.8958333333333333
0.15384615384615385,0.0,0.33272727272727276,0.8981481481944444
0.16083916083916083,0.0,0.32727272727272694,0.9004629629166667
0.16783216783216784,0.0,0.32727272727272694,0.9027777777777777
0.17482517482517482,0.0,0.32121212090909057,0.8981481481944444
0.18181818181818182,0.0,0.3181818181818181,0.8935185184722223
0.1888111888111888,0.0,0.3181818181818181,0.8888888888888888
0.1958041958041958,0.0,0.31515151545454523,0.8842592593055556
0.20279720279720279,0.0,0.30909090909090886,0.8796296295833332
0.2097902097902098,0.0,0.30909090909090886,0.875
0.21678321678321677,0.0,0.30242424272727253,0.8842592593055556
0.22377622377622378,0.0,0.2990909090909091,0.8935185184722223
0.23076923076923078,0.0,0.2990909090909091,0.9027777777777777
0.23776223776223776,0.0,0.2990909090909091,0.9120370370833333
0.24475524475524477,0.0,0.2990909090909091,0.92129629625
0.2517482517482518,0.0,0.2899999999999998,0.9305555555555556
0.25874125874125875,0.14285714285714285,0.2899999999999998,0.9259259259722221
0.26573426573426573,0.0,0.2899999999999998,0.92129629625
0.2727272727272727,0.0,0.2899999999999998,0.9166666666666667
0.27972027972027974,0.14285714285714285,0.2834545454545452,0.9120370370833333
0.2867132867132867,0.0,0.2818181818181815,0.9074074073611111
0.2937062937062937,0.14285714285714285,0.2818181818181815,0.9027777777777777
0.3006993006993007,0.14285714285714285,0.2818181818181815,0.8981481481944444
0.3076923076923077,0.2857142857142857,0.2818181818181815,0.8935185184722223
0.3146853146853147,0.2857142857142857,0.27954545454545454,0.8888888888888888
0.32167832167832167,0.2857142857142857,0.2727272727272727,0.8842592593055556
0.32867132867132864,0.42857142857142855,0.2727272727272727,0.8796296295833332
0.3356643356643357,0.2857142857142857,0.2727272727272727,0.875
0.34265734265734266,0.42857142857142855,0.2696969699999998,0.875
0.34965034965034963,0.14285714285714285,0.2656565654545453,0.875
0.35664335664335667,0.0,0.2727272727272727,0.875
0.36363636363636365,0.0,0.26666666636363634,0.875
0.3706293706293706,0.0,0.26363636363636345,0.875
0.3776223776223776,0.0,0.26363636363636345,0.875
0.38461538461538464,0.0,0.26363636363636345,0.875
0.3916083916083916,0.0,0.26363636363636345,0.875
0.3986013986013986,0.0,0.26363636363636345,0.875
0.40559440559440557,0.0,0.26030303,0.875
0.4125874125874126,0.0,0.26030303,0.875
0.4195804195804196,0.0,0.25363636363636344,0.875
0.42657342657342656,0.0,0.25363636363636344,0.8634259259722221
0.43356643356643354,0.0,0.2569696972727271,0.8518518518055556
0.4405594405594406,0.14285714285714285,0.26363636363636345,0.8402777777777777
0.44755244755244755,0.0,0.26666666636363634,0.82870370375
0.45454545454545453,0.0,0.26666666636363634,0.8171296295833332
0.46153846153846156,0.0,0.26666666636363634,0.8055555555555556
0.46853146853146854,0.0,0.2727272727272727,0.7939814815277777
0.4755244755244755,0.0,0.2727272727272727,0.7824074073611111
0.4825174825174825,0.0,0.2727272727272727,0.7708333333333333
0.48951048951048953,0.0,0.2727272727272727,0.7592592593055556
0.4965034965034965,0.0,0.2772727272727269,0.7476851851388888
0.5034965034965035,0.0,0.2818181818181815,0.7361111111111112
0.5104895104895105,0.0,0.2818181818181815,0.7314814815277777
0.5174825174825175,0.0,0.2818181818181815,0.7268518518055556
0.5244755244755245,0.0,0.2818181818181815,0.7222222222222223
0.5314685314685315,0.0,0.2818181818181815,0.7175925926388889
0.5384615384615384,0.0,0.2818181818181815,0.7129629629166667
0.5454545454545454,0.0,0.2818181818181815,0.7083333333333333
0.5524475524475524,0.0,0.2727272727272727,0.7129629629166667
0.5594405594405595,0.0,0.2727272727272727,0.7175925926388889
0.5664335664335665,0.0,0.2727272727272727,0.7222222222222223
0.5734265734265734,0.0,0.2727272727272727,0.7268518518055556
0.5804195804195804,0.0,0.2727272727272727,0.7314814815277777
0.5874125874125874,0.0,0.2727272727272727,0.7361111111111112
0.5944055944055944,0.0,0.2727272727272727,0.7245370370833333
0.6013986013986014,0.0,0.2727272727272727,0.7129629629166667
0.6083916083916084,0.0,0.2727272727272727,0.7013888888888888
0.6153846153846154,0.0,0.26666666636363634,0.6898148148611112
0.6223776223776224,0.0,0.26363636363636345,0.6782407406944444
0.6293706293706294,0.0,0.26363636363636345,0.6666666666666667
0.6363636363636364,0.0,0.26363636363636345,0.6805555555555556
0.6433566433566433,0.0,0.2569696972727271,0.6944444444444444
0.6503496503496503,0.0,0.26666666636363634,0.7083333333333333
0.6573426573426573,0.0,0.2727272727272727,0.7222222222222223
